,0
0,-7694.657306227833
1,1977.8072652015835
2,1008.9685667415615
3,36.61351244151592
4,8477.821847544983
5,2227.123915056465
6,4233.92456664145
7,-419.90912345657125
8,-8911.185631254688
9,4898.326185395243
10,1963.1972658934537
11,-4006.233667481225
12,-4534.727627257118
13,6994.580685602967
14,-4457.868137928424
15,661.5931262129452
16,-1198.8016151289921
17,358.7777168706525
18,768.5953069692478
19,-305.9130016420968
20,33.37642868165858
21,592.7763345038984
22,-608.8576936158352
23,-1242.972250544466
24,-1763.243935378734
25,-5972.769033551216
26,-13.534732789965346
27,3527.9680647903588
28,315.31356599298306
29,1333.3399783198256
30,-11833.519501360366
31,-4562.590365426615
32,1622.130546990782
33,11274.746430973988
34,-5449.056310871383
35,-504.0983593876008
36,2651.7901102504693
37,-1189.7346694611479
38,1146.214322835207
39,657.8232288565487
40,1903.3403602459002
41,2994.731227095006
42,-10738.230383489281
43,50.794117615092546
44,-4016.311970385723
45,-841.6608550380915
46,13403.306550780544
47,1933.3899890996981
48,1547.7878704115283
49,680.6542223456781
50,-890.7551935038064
51,1136.874966412317
52,3052.2231332685333
53,1291.6331941124517
54,-3976.4310917705297
55,-734.5011055397335
56,-3002.88601712347
57,-1130.860851063626
58,2351.5589185000863
59,-450.20959071000107
60,2612.125923942309
61,7590.5993718151
